FID,OBJECTID_1,OBJECTID,Shape_Leng,Notes,Station_Nu,AlbsAreaK2,ID,Station__1,Site_Name,Jurisdicti,Purpose,Cat_Area__,Latitude,Longitude,ID_1,Station__2,OID_,OBJECT_ID,STATION__3,Shape_Le_1,Shape_Area,StationID,GaugeName,RiverName,State,InsideNest,Downstr_1,Downstr_2,Downstr_3,Downstr_4,Downstr_5,WrscID,DateOpen,GaugeLat,GaugeLon,CentrLat,CentrLon,ElevMin,ElevMax,ElevMean,SlopeRange,SlopeMean,MeanP,MeanETP,AI,Irrigation,Intensive,Forest,Whpk1_Mean,Whpk2_Mean,Kspk1_Mean,Kspk2_Mean,Cal_Val
201,204,256,0.255000000000000, ,610008,14.100000000000000,250.000000000000000,610008,Margaret River North at Whicher Range,WA,HQSRS,14.100000000000000,-33.806300000000000,115.443597999999994,250.000000000000000,610008,207,207.000000000000000,610008,0.254999999850000,0.001374999990010,610008, Whicher Range,Margaret River North,WA, ,0,0,0,0,0,610008,1977-05-05,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0
202,205,257,0.720000001000000, ,613002,148.000000000000000,251.000000000000000,613002,Harvey River at Dingo Road,WA,HQSRS,148.000000000000000,-33.086300000000001,116.038749999999993,251.000000000000000,613002,208,208.000000000000000,613002,0.719999997302000,0.014281250039600,613002, Dingo Road,Harvey River,WA, ,0,0,0,0,0,613002,1970-03-18,-33.087100000000000,116.038899999999998,-33.005699999999997,116.087800000000001,187.635999999999996,473.300999999999988,288.747999999999990,8.611400000000000,1.899600000000000,981.219200000000001,1454.052400000000034,1.481900000000000,0.000000000000000,0.000000000000000,0.707300000000000,21.115300000000001,61.744700000000002,199.727000000000004,59.461900000000000,-1
203,206,258,0.264999998000000, ,613146,18.699999999999999,252.000000000000000,613146,Clarke Brook at Hillview Farm,WA,HQSRS,18.699999999999999,-32.998800000000003,115.921959999999999,252.000000000000000,613146,209,209.000000000000000,613146,0.264999997852000,0.001800000003370,613146, Hillview Farm,Clarke Brook,WA, ,0,0,0,0,0,613146,1961-03-09,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0
204,207,259,1.519999994000000, ,616002,641.600000000000023,254.000000000000000,616002,Darkin River at Pine Plantation,WA,HQSRS,641.600000000000023,-32.068800000000003,116.292745999999994,254.000000000000000,616002,211,211.000000000000000,616002,1.519999998400000,0.061324999998400,616002, Pine Plantation,Darkin River,WA, ,0,0,0,0,0,616002,1968-06-13,-32.068399999999997,116.292699999999996,-32.143700000000003,116.452500000000001,158.247999999999990,538.238000000000056,292.084999999999980,16.738000000000000,1.903600000000000,708.936500000000024,1543.558199999999943,2.177300000000000,0.000000000000000,0.009700000000000,0.463500000000000,26.752700000000001,40.823799999999999,331.740999999999985,176.056000000000012,-1
205,208,260,1.069999995000000, ,616013,316.199999999999989,255.000000000000000,616013,Helena River  at Ngangaguringuring,WA,HQSRS,316.199999999999989,-31.938800000000001,116.403203000000005,255.000000000000000,616013,212,212.000000000000000,616013,1.069999994800000,0.030162499984900,616013, Ngangaguringuring,Helena River,WA, ,0,0,0,0,0,616013,1972-03-27,-31.939499999999999,116.403199999999998,-31.941299999999998,116.505300000000005,192.919999999999987,398.507000000000005,293.935000000000002,9.339300000000000,1.926000000000000,635.478899999999953,1484.996499999999969,2.336800000000000,0.000000000000000,0.000000000000000,0.393600000000000,28.789400000000001,46.794300000000000,286.651999999999987,102.433999999999997,0
206,209,261,1.315000001000000, ,318076,379.800000000000011,151.000000000000000,318076,North Esk River at Ballroom,TAS,HQSRS,379.800000000000011,-41.493800000000000,147.384339000000011,151.000000000000000,318076,118,118.000000000000000,76,1.315000006540000,0.040924999975100,318076, Ballroom,North Esk River,TAS, ,0,0,0,0,0,76,1923-03-19,-41.493000000000002,147.395600000000002,-41.458100000000002,147.538199999999989,325.036999999999978,1571.789999999999964,677.866999999999962,29.395199999999999,8.555500000000000,1169.662000000000035,1005.227300000000014,0.859400000000000,0.000000000000000,0.000000000000000,0.685900000000000,53.786900000000003,91.546400000000006,160.096000000000004,43.301200000000001,-1
207,210,262,1.155000001000000, ,308799,271.100000000000023,157.000000000000000,308799,Collingwood river at B/L Alma,TAS,HQSRS,271.100000000000023,-42.163800000000002,145.928750000000008,157.000000000000000,308799,124,124.000000000000000,799,1.154999998050000,0.029506250026900,308799, B/L Alma,Collingwood river,TAS, ,0,0,0,0,0,799,1980-12-18,-42.163200000000003,145.927400000000006,-42.102100000000000,145.914600000000007,338.711999999999989,1391.009999999999991,694.534999999999968,43.904600000000002,11.104699999999999,2472.646499999999833,927.784700000000043,0.375200000000000,0.000000000000000,0.000000000000000,0.546100000000000,66.240600000000001,93.487899999999996,257.860999999999990,88.056899999999999,0
208,211,263,0.479999998000000, ,803003,65.400000000000006,257.000000000000000,803003,Fletcher River at Dromedary,WA,HQSRS,65.400000000000006,-17.128900000000002,124.988636700000001,257.000000000000000,803003,214,214.000000000000000,803003,0.479999997601000,0.005549999996250,803003, Dromedary,Fletcher River,WA, ,0,0,0,0,0,803003,1967-11-10,-17.120000000000001,124.988799999999998,-17.145900000000001,125.044600000000003,161.371000000000009,319.451999999999998,221.299000000000007,10.607300000000000,2.287900000000000,891.812099999999987,1969.093800000000101,2.208000000000000,0.000000000000000,0.000000000000000,0.055900000000000,60.697099999999999,71.091300000000004,279.807999999999993,279.807999999999993,-1
209,212,264,3.069999999000000, ,804001,1829.400000000000091,258.000000000000000,804001,Isdell River at Dales Yard,WA,HQSRS,1829.400000000000091,-17.008800000000001,125.426964999999996,258.000000000000000,804001,215,215.000000000000000,804001,3.069999998000000,0.155099999951000,804001, Dales Yard,Isdell River,WA, ,0,0,0,0,0,804001,1967-10-19,-17.008700000000001,125.430000000000007,-16.824600000000000,125.637900000000002,288.132000000000005,639.840000000000032,416.910000000000025,15.789999999999999,1.474500000000000,914.592300000000023,1952.727300000000014,2.135100000000000,0.000000000000000,0.000000000000000,0.126800000000000,38.615400000000001,90.790999999999997,120.069999999999993,53.452100000000002,1
210,213,266,29.035000000000000, ,A0020101,119033.600000000005821,135.000000000000000,A0020101,Diamantina River at Birdsville,SA,HQSRS,119033.600000000005821,-25.908799999999999,139.366700000000009,135.000000000000000,A0020101,107,107.000000000000000,A0020101,29.035000012800001,10.548293749899999,A00201, Birdsville,Diamantina River,SA, ,0,0,0,0,0,A0020101,1966-10-17,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0
211,214,267,45.734999999999999, ,A0030501,232846.299999999988358,136.000000000000000,A0030501,Cooper Creek at Cullyamurra Water Hole,SA,HQSRS,232846.299999999988358,-27.701300000000000,140.843299999999999,136.000000000000000,A0030501,108,108.000000000000000,A0030501,45.734999993899997,20.765487500100001,A00305, Cullyamurra Water Hole,Cooper Creek,SA, ,0,0,0,0,0,A0030501,1973-02-22,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0
212,215,269,1.549999986000000, ,A2390531,410.600000000000023,140.000000000000000,A2390531,Morambro Creek at Bordertown-Naracoorte Road Bridge,SA,HQSRS,410.600000000000023,-36.688800000000001,140.660238200000009,140.000000000000000,A2390531,111,111.000000000000000,A2390531,1.549999984310000,0.041406249931200,A23905, Bordertown-Naracoorte Road,Morambro Creek,SA, ,0,0,0,0,0,A2390531,1976-08-10,-36.688699999999997,140.660200000000003,-36.701500000000003,140.857200000000006,60.016500000000001,164.907000000000011,97.984499999999997,5.134200000000000,0.289900000000000,519.051299999999969,1162.275900000000092,2.239200000000000,4.899800000000000,1.704300000000000,0.248800000000000,45.602699999999999,73.500000000000000,114.061999999999998,50.048000000000002,1
213,216,273,3.630000004000000, ,G8110004,2443.099999999999909,47.000000000000000,G8110004,East Baines River at Victoria Highway,NT,HQSRS,2443.099999999999909,-15.766299999999999,130.033749999999998,47.000000000000000,G8110004,37,37.000000000000000,G8110004,3.630000003900000,0.206399999996000,G81100, Victoria Highway,East Baines River,NT, ,0,0,0,0,0,G8110004,1963-01-07,-15.766200000000000,130.033700000000010,-16.128100000000000,130.337799999999987,18.658700000000000,404.906000000000006,194.527999999999992,17.050799999999999,2.384900000000000,833.169499999999971,1988.446699999999964,2.386600000000000,0.000000000000000,0.037800000000000,0.157100000000000,48.154699999999998,90.000000000000000,88.301800000000000,66.195099999999996,-1
214,217,274,7.244999994000000, ,G8140001,8356.799999999999272,49.000000000000000,G8140001,Katherine River at Railway Bridge,NT,HQSRS,8356.799999999999272,-14.463300000000000,132.256699999999995,49.000000000000000,G8140001,39,39.000000000000000,G8140001,7.244999992360000,0.698943749991000,G81400, Railway Bridge,Katherine River,NT, ,0,0,0,0,0,G8140001,1957-03-01,-14.463300000000000,132.256699999999995,-13.928000000000001,132.850300000000004,86.909000000000006,478.168999999999983,281.127999999999986,17.118300000000001,1.372700000000000,1157.620599999999968,2134.905799999999999,1.844200000000000,0.081800000000000,0.174900000000000,0.139900000000000,49.179800000000000,89.832499999999996,232.734000000000009,113.239000000000004,0
215,218,275,17.780000000000001, ,G8140040,47651.500000000000000,50.000000000000000,G8140040,Daly River at Mount Nancar,NT,HQSRS,47651.500000000000000,-13.830900000000000,130.735849999999999,50.000000000000000,G8140040,40,40.000000000000000,G8140040,17.780000009799998,3.996281249910000,G81400, Mount Nancar,Daly River,NT, ,0,0,0,0,0,G8140040,1967-01-13,-13.830800000000000,130.735800000000012,-14.543699999999999,131.952900000000000,4.994500000000000,478.168999999999983,181.735999999999990,17.118300000000001,0.970400000000000,1092.837899999999991,2117.357899999999972,1.937500000000000,0.206600000000000,0.524100000000000,0.173400000000000,44.637200000000000,131.000000000000000,180.721000000000004,71.968400000000003,0
216,219,276,1.190000001000000, ,G8140161,415.500000000000000,51.000000000000000,G8140161,Green Ant Creek at Tipperary,NT,HQSRS,415.500000000000000,-13.737500000000001,131.102499999999992,51.000000000000000,G8140161,41,41.000000000000000,G8140161,1.189999992400000,0.034706250063000,G81401, Tipperary,Green Ant Creek,NT, ,0,0,0,0,0,G8140161,1966-08-23,-13.736300000000000,131.103700000000003,-13.604600000000000,131.175199999999990,42.203899999999997,278.000000000000000,115.653999999999996,13.252400000000000,1.477800000000000,1369.147099999999909,2122.205599999999777,1.550000000000000,0.000000000000000,0.672800000000000,0.050500000000000,43.903900000000000,97.692999999999998,195.348999999999990,52.704999999999998,-1
217,220,278,1.489999996000000, ,G8170002,638.399999999999977,54.000000000000000,G8170002,Adelaide River at Railway Bridge,NT,HQSRS,638.399999999999977,-13.241300000000001,131.108300000000014,54.000000000000000,G8170002,43,43.000000000000000,G8170002,1.489999985510000,0.053275000005400,G81700, Railway Bridge,Adelaide River,NT, ,0,0,0,0,0,G8170002,1953-03-01,-13.241300000000001,131.108300000000014,-13.374400000000000,131.025100000000009,48.414299999999997,258.709000000000003,125.081000000000003,8.714300000000000,1.529200000000000,1482.644900000000007,2143.090799999999945,1.445500000000000,0.000000000000000,0.288200000000000,0.090500000000000,50.491999999999997,85.097700000000003,185.509999999999991,143.629999999999995,0
218,221,279,14.585000001999999, ,G9030250,43476.199999999997090,56.000000000000000,G9030250,Roper River at Red Rock,NT,HQSRS,43476.199999999997090,-14.695300000000000,134.419723599999998,56.000000000000000,G9030250,45,45.000000000000000,G9030250,14.585000003899999,3.657412500230000,G90302, Red Rock,Roper River,NT, ,0,0,0,0,0,G9030250,1966-08-11,-14.695300000000000,134.419700000000006,-15.222700000000000,133.294700000000006,12.176800000000000,439.408999999999992,180.181999999999988,10.479100000000001,0.626100000000000,877.607999999999947,2111.388699999999972,2.405800000000000,0.000000000000000,0.385700000000000,0.171500000000000,45.269900000000000,116.000000000000000,153.944999999999993,72.565100000000001,0
219,222,4,297520.000000000000000, ,A2390523,485.100000000000023,0.000000000000000,A2390523,Stony Creek at Woakwine Range,SA,HQSRS,485.100000000000023,-37.703400000000002,140.362200000000001,0.000000000000000,A2390523,0,0.000000000000000, ,3.042003578760000,0.049619335598600,A23905, Woakwine Range,Stony Creek,SA, ,0,0,0,0,0,A2390523,1973-05-31,-37.703400000000002,140.362200000000001,-37.784799999999997,140.614800000000002,5.333600000000000,192.235000000000014,47.100999999999999,8.949999999999999,0.595400000000000,758.924600000000055,1110.341100000000097,1.463000000000000,4.535900000000000,2.748500000000000,0.554300000000000,41.719400000000000,111.000000000000000,199.282999999999987,74.162499999999994,1
