max_elev,vol_gt_max,jurisdiction,awrc,min_elev,daily_min,gap_filled,area,water_year_short,station,location,data_owner_code,daily_max,annual_average_depth,end_date,data_owner,water_year,station_status,start_date,length,local_id,daily_average,annual_average_vol,elev_range,river,annual_cv
242,0.34,WA,608002,45,0,0,48.3,Mar to Feb,Staircase Road,"115.843&deg;E, 34.392&deg;S",w00076,413,134,28-02-2019,Department of Water and Environmental Regulation,March to February,Existing,24-04-1975,15,608002,17.9,6.45,197,Carey Brook,0.34
337,0.74,WA,608151,35,0,0,773.8,Mar to Feb,Strickland,"115.785&deg;E, 34.327&deg;S",w00076,8986,139,28-02-2019,Department of Water and Environmental Regulation,March to February,New,02-01-1952,67,608151,293,107,302,Donnelly River,0.55
154,0.68,WA,609002,5,0,0,640.9,Mar to Feb,Brennans Ford,"115.302&deg;E, 34.276&deg;S",w00076,7744,139,28-02-2019,Department of Water and Environmental Regulation,March to February,New,19-04-1969,61,609002,243,89.3,149,Scott River,0.55
400,5.67,WA,609005,290,0,5.02,83,Mar to Feb,Mandelup Pool,"117.142&deg;E, 33.907&deg;S",w00076,3813,34,28-02-2019,Department of Water and Environmental Regulation,March to February,New,12-04-1975,21,609005,7.67,2.8,110,Balgarup River,0.85
415,7.41,WA,609010,301,0,0,436.9,Mar to Feb,Lake Toolibin Inflow,"117.614&deg;E, 32.905&deg;S",w00076,3075,2,28-02-2019,Department of Water and Environmental Regulation,March to February,New,11-08-1978,50,609010,2.8,1.04,114,Northern Arthur River,2.57
314,0,WA,609018,61,0,0,543.5,Mar to Feb,Barrabup Pool,"115.691&deg;E, 33.944&deg;S",w00076,4946,62,28-02-2019,Department of Water and Environmental Regulation,March to February,New,08-04-1983,56,609018,95.9,33.8,253,St John Brook River,0.66
190,1.03,WA,610001,45,0,0,435,Mar to Feb,Willmots Farm,"115.055&deg;E, 33.942&deg;S",w00076,5349,184,28-02-2019,Department of Water and Environmental Regulation,March to February,New,22-05-1970,50,610001,224,79.9,145,Margaret River,0.52
337,0,WA,611004,27,1,0,817.9,Mar to Feb,Boyanup Bridge,"115.734&deg;E, 33.479&deg;S",w00076,9491,102,28-02-2019,Department of Water and Environmental Regulation,March to February,New,02-05-1980,69,611004,230,83.7,310,Preston River,0.55
320,0,WA,611111,122,0,0,104.2,Mar to Feb,Woodperry Homestead,"115.948&deg;E, 33.628&deg;S",w00076,1632,105,28-02-2019,Department of Water and Environmental Regulation,March to February,New,24-07-1957,24,611111,29.8,10.9,198,Thomson Brook River,0.64
381,0,WA,612001,204,0,0,1331,Mar to Feb,Coolangatta Farm,"116.263&deg;E, 33.330&deg;S",w00076,19807,28,28-02-2019,Department of Water and Environmental Regulation,March to February,New,02-05-1968,89,612001,105,37.6,177,Collie R East River,0.8
382,0,WA,612014,212,0,0,363.5,Mar to Feb,Palmer,"116.276&deg;E, 33.278&deg;S",w00076,2054,13,28-02-2019,Department of Water and Environmental Regulation,March to February,New,02-01-1975,46,612014,13,4.75,170,Bingham River,1
361,2.68,WA,612025,229,0,0,176.5,Mar to Feb,James Well,"116.426&deg;E, 33.456&deg;S",w00076,1154,27,28-02-2019,Department of Water and Environmental Regulation,March to February,New,12-06-1982,31,612025,12.8,4.73,132,Camballan Creek,0.92
321,6.6,WA,612034,175,0,4.22,672,Mar to Feb,South Branch,"116.163&deg;E, 33.387&deg;S",w00076,20474,44,28-02-2019,Department of Water and Environmental Regulation,March to February,New,19-06-1952,62,612034,81.5,29.9,146,Collie River,1.12
380,3.39,WA,612230,254,0,0,169.4,Mar to Feb,James Crossing,"116.581&deg;E, 33.381&deg;S",w00076,3900,39,28-02-2019,Department of Water and Environmental Regulation,March to February,New,18-02-1967,31,612230,18.3,6.69,126,Collie R East Trib River,0.54
473,0,WA,613002,188,0,0,148,Mar to Feb,Dingo Road,"116.039&deg;E, 33.086&deg;S",w00076,1334,186,28-02-2019,Department of Water and Environmental Regulation,March to February,Existing,20-03-1970,26,613002,76.5,27.6,285,Harvey River,0.54
320,0.83,WA,613146,94,0,0,18.7,Mar to Feb,Hillview Farm,"115.922&deg;E, 32.999&deg;S",w00076,589,223,28-02-2019,Department of Water and Environmental Regulation,March to February,Existing,11-03-1961,11,613146,11.4,4.16,226,Clarke Brook,0.58
586,0,WA,614006,126,0,4.1,6773,Mar to Feb,Baden Powell Wtr Spout,"116.084&deg;E, 32.772&deg;S",w00076,47161,36,28-02-2019,Department of Water and Environmental Regulation,March to February,New,26-05-1963,205,614006,695,245,460,Murray River,0.77
479,1.97,WA,614037,235,0,0.02,146.6,Mar to Feb,O'Neil Rd,"116.190&deg;E, 32.511&deg;S",w00076,810,24,28-02-2019,Department of Water and Environmental Regulation,March to February,New,10-04-1983,29,614037,10.1,3.5,244,Big Brook River,0.83
369,10.51,WA,614044,173,0,4.75,80,Mar to Feb,Yarragil Formation,"116.155&deg;E, 32.812&deg;S",w00076,611,34,28-02-2019,Department of Water and Environmental Regulation,March to February,Existing,30-05-1952,19,614044,7.52,2.74,196,Yarragil Brook,1.12
543,0,WA,614196,180,0,1.21,1418,Mar to Feb,Saddleback Rd Bridge,"116.428&deg;E, 32.993&deg;S",w00076,18529,44,28-02-2019,Department of Water and Environmental Regulation,March to February,New,15-06-1966,92,614196,174,62.9,363,Williams River,0.65
551,0.41,WA,614224,191,0,0,3974,Mar to Feb,Marradong Rd Bridge,"116.398&deg;E, 32.866&deg;S",w00076,21720,25,28-02-2019,Department of Water and Environmental Regulation,March to February,New,17-06-1966,156,614224,275,99.9,360,Hotham River,0.76
444,0.23,WA,616001,84,0,3.97,512.3,Mar to Feb,Karls Ranch,"116.116&deg;E, 31.734&deg;S",w00076,5556,84,28-02-2019,Department of Water and Environmental Regulation,March to February,New,31-05-1962,54,616001,118,43.1,360,Wooroloo Brook River,0.55
545,0,WA,616002,158,0,0.3,641.6,Mar to Feb,Pine Plantation,"116.293&deg;E, 32.069&deg;S",w00076,2580,5,28-02-2019,Department of Water and Environmental Regulation,March to February,Existing,15-06-1968,37,616002,9.59,3.34,387,Darkin River,1.43
420,0.52,WA,616006,136,0,0,960.1,Mar to Feb,Tanamerah,"116.092&deg;E, 31.344&deg;S",w00076,2162,21,28-02-2019,Department of Water and Environmental Regulation,March to February,New,07-06-1980,75,616006,55,20.3,284,BroCreekman River,0.65
399,13.4,WA,616013,193,0,1,316.2,Mar to Feb,Ngangaguringuring,"116.403&deg;E, 31.939&deg;S",w00076,684,5,06-10-2017,Department of Water and Environmental Regulation,March to February,Existing,29-03-1972,28,616013,4.45,1.65,206,Helena River,0.96
420,0,WA,616019,49,0,0.27,1521,Mar to Feb,Yalliawirra,"116.118&deg;E, 31.674&deg;S",w00076,2622,26,28-02-2019,Department of Water and Environmental Regulation,March to February,New,10-04-1975,95,616019,109,39.5,371,BroCreekman River,0.66
524,1.27,WA,616041,204,0,0,79.5,Mar to Feb,Vardi Rd,"116.112&deg;E, 32.248&deg;S",w00076,985,102,28-02-2019,Department of Water and Environmental Regulation,March to February,New,03-05-1981,21,616041,23,8.12,320,Wungong Brook River,0.69
364,1.92,WA,616178,143,0,0.95,73.5,Mar to Feb,National Park,"116.095&deg;E, 31.884&deg;S",w00076,1006,134,28-02-2019,Department of Water and Environmental Regulation,March to February,New,01-05-1963,20,616178,27.9,9.83,221,Jane Brook River,0.65
399,1.77,WA,616216,143,0,0,593.8,Mar to Feb,Poison Lease,"116.290&deg;E, 31.973&deg;S",w00076,1945,8,28-02-2019,Department of Water and Environmental Regulation,March to February,New,27-05-1966,59,616216,13.7,4.99,256,Helena River,1.19
387,22.88,WA,617002,100,0,0,770.4,Mar to Feb,Hill R Springs,"115.367&deg;E, 30.277&deg;S",w00076,2430,2,28-02-2019,Department of Water and Environmental Regulation,March to February,New,13-03-1971,67,617002,5.15,1.92,287,Hill River,1.58
264,0.58,WA,617003,16,0,0.12,1325,Mar to Feb,Bookine Bookine,"115.627&deg;E, 31.319&deg;S",w00076,2085,23,28-02-2019,Department of Water and Environmental Regulation,March to February,New,24-05-1972,89,617003,83.1,30.4,248,Gingin Brook River,0.57
483,2.99,WA,701002,55,0,0,11795,Mar to Feb,Karlanew Peak,"114.846&deg;E, 28.824&deg;S",w00076,35890,2,28-02-2019,Department of Water and Environmental Regulation,March to February,New,02-01-1971,273,701002,66.8,24.6,428,Greenough River,1.14
313,9.01,WA,701007,21,0,0.04,1836,Mar to Feb,Utakarra,"114.669&deg;E, 28.763&deg;S",w00076,31318,8,28-02-2019,Department of Water and Environmental Regulation,March to February,New,14-03-1976,105,701007,41.6,15.5,292,Chapman River,1.42
403,19.21,WA,701009,28,2,0.45,5224,Mar to Feb,Mountain Bridge,"115.035&deg;E, 29.238&deg;S",w00076,79091,5,28-02-2019,Department of Water and Environmental Regulation,March to February,New,10-12-1982,179,701009,75.9,27.9,375,Irwin River,1.19
1087,19.88,WA,704139,9,0,0.01,72902,Sep to Aug,Nine Mile Bridge,"113.769&deg;E, 24.828&deg;S",w00076,508388,11,28-02-2019,Department of Water and Environmental Regulation,September to August,New,05-02-1957,696,704139,2133,788,1078,Gascoyne River,1.41
1087,19.49,WA,704193,82,0,0,71261,Sep to Aug,Fishy Pool,"114.644&deg;E, 24.950&deg;S",w00076,873668,11,28-02-2019,Department of Water and Environmental Regulation,September to August,New,13-04-1964,688,704193,2165,803,1005,Gascoyne River,1.32
345,0,WA,705001,11,0,0.38,4642,Sep to Aug,Minilya Bridge,"114.010&deg;E, 23.816&deg;S",w00076,37755,12,28-02-2019,Department of Water and Environmental Regulation,September to August,New,23-11-1974,169,705001,147,54.2,334,Minilya River,1.5
1020,19.11,WA,707002,56,0,0,7263,Sep to Aug,Yarraloola,"115.922&deg;E, 21.616&deg;S",w00076,575640,16,28-02-2019,Department of Water and Environmental Regulation,September to August,New,20-01-1972,212,707002,312,117,964,Robe River,1.92
670,0,WA,707005,68,0,0,2331,Sep to Aug,Toolunga,"115.594&deg;E, 22.023&deg;S",w00076,82516,34,28-02-2019,Department of Water and Environmental Regulation,September to August,New,02-10-1986,118,707005,211,79.7,602,Cane River,0.8
1159,0,WA,708011,519,0,0.01,2877,Sep to Aug,Newman,"119.794&deg;E, 23.401&deg;S",w00076,87324,17,28-02-2019,Department of Water and Environmental Regulation,September to August,New,11-01-1980,132,708011,137,48.7,640,Fortescue River,1.49
480,8.52,WA,709010,175,0,0,907.2,Sep to Aug,Pincunah,"118.834&deg;E, 21.230&deg;S",w00076,46960,33,28-02-2019,Department of Water and Environmental Regulation,September to August,New,14-01-1985,73,709010,79,29.8,305,Turner River,1.35
654,5.24,WA,710003,22,0,6.65,53323,Sep to Aug,Coolenar Pool,"119.249&deg;E, 20.311&deg;S",w00076,762192,25,28-02-2019,Department of Water and Environmental Regulation,September to August,New,07-11-1974,592,710003,3604,1355,632,De Grey River,1.1
654,3.2,WA,710229,135,0,1.98,6503,Sep to Aug,North Pole Mine,"119.317&deg;E, 21.094&deg;S",w00076,343439,32,28-02-2019,Department of Water and Environmental Regulation,September to August,New,17-02-1967,201,710229,561,209,519,Shaw River,1.57
980,3.39,WA,802055,93,0,0.04,46350,Sep to Aug,Fitzroy Crossing,"125.526&deg;E, 18.296&deg;S",w00076,1995635,136,28-02-2019,Department of Water and Environmental Regulation,September to August,New,08-08-1981,551,802055,16978,6283,887,Fitzroy River,0.79
319,6.25,WA,803003,161,0,3.71,65.4,Sep to Aug,Dromedary,"124.989&deg;E, 17.129&deg;S",w00076,9385,290,13-08-1999,Department of Water and Environmental Regulation,September to August,Decommissioned,11-11-1967,16,803003,53.9,19,158,Fletcher River,0.78
924,3.36,WA,809310,434,0,6.53,550.7,Sep to Aug,Bedford Downs,"127.600&deg;E, 17.425&deg;S",w00076,105119,122,28-02-2019,Department of Water and Environmental Regulation,September to August,Existing,13-12-1967,49,809310,180,67.1,490,Ord River,0.99
498,17.91,WA,809315,146,0,1.67,7490,Sep to Aug,Mistake Ck Homestead,"129.093&deg;E, 17.177&deg;S",w00076,426233,77,28-02-2019,Department of Water and Environmental Regulation,September to August,New,02-07-1970,216,809315,1567,580,352,Negri River,0.94
924,13.73,WA,809316,143,0,4.73,19587,Sep to Aug,Old Ord Homestead,"128.854&deg;E, 17.374&deg;S",w00076,1719571,103,28-02-2019,Department of Water and Environmental Regulation,September to August,New,25-09-1970,354,809316,5409,2010,781,Ord River,0.92
600,1.68,WA,809321,87,0,1.44,1637,Sep to Aug,Dunham Gorge,"128.300&deg;E, 16.186&deg;S",w00076,233959,199,28-02-2019,Department of Water and Environmental Regulation,September to August,New,06-07-1975,99,809321,884,326,513,Dunham River,0.92
887,17.87,WA,809322,219,0,2.39,2515,Sep to Aug,Odonnell Range,"128.093&deg;E, 16.648&deg;S",w00076,476364,172,28-02-2019,Department of Water and Environmental Regulation,September to August,New,13-10-1975,123,809322,1187,433,668,Wilson River,1.02
